URL,ClassLabel,cluster_id,cluster_phish_rate,cluster_risk_label
https://www.thegoodeys.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.portage.k12.in.us,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.walterladwig.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sheldrickwildlifetrust.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.alpfederation.ru,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.hotel-newgrand.co.jp,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.radicaltransformationproject.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.pardes-hanna-karkur.muni.il,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tdk.gov.tr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sportslaski.pl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ch-aviation.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.rewardpay.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.kniftyknittings.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.hmg.es,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.stevejgordon.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.osaka-ninchisho.jp,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.dunlap.utoronto.ca,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bach-chorales.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.buscamapas.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.rapidgrowthmedia.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.laurakitchings.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.edenriverstrust.org.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lauriebloom.biz,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.codrescu.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.qctonline.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.aoqunbrush.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.iwantthenews.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bilbolamp.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.johnlangdon.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.6717000.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.foteinfo.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tmdesigncorp.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ewebtribe.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.greengridiron.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.awakeningjoy.info,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.jimmypage.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sociallybold.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.southamptonchauffeurhire.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.titie.it,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.jeffersoncountychamber.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.verputzkunst.ch,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.flowersofindia.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.historia-actual.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.paconsulting.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.icsspe.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vnmkv.ac.in,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.city.nemuro.hokkaido.jp,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.henryka.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.driveing.ir,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ilias.ca,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.funeralprogram-site.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.rampinelliteam.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.pravoslavieto.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.manorisd.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.opuscello.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lalsace.fr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.societymelanomaresearch.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.cinderella.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.jestkeptsecret.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.beletteron.nl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.civiceducationproject.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.durlock.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.odalisquemagazine.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.linkcentre.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.natureoutside.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.expostandzone.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.starglizz.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tts.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.igmetall.de,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.melimelune.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.greenify-me.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.workplaceviolence911.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.pikeplacemarket.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.nettolohn.de,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.whyienjoy.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.forwardstepsblog.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.identityforce.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.toomeysmardigras.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sb-designstudio.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.parramattalightrail.nsw.gov.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.youngworkers.org.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.stocktonlive.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mymedadvisor.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tellusselfstorage.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.puydufou.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.inspiredwomenbusinessalliance.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ivyrugby.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mypersonalmemories.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tobaccofreedom.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.landerland.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.edudip.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.equaltimes.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bot-thoughts.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.florigo.co.in,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tu-clausthal.de,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bibnumbers.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.familyvacationcritic.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.oxidehookah.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.decorazioniperdolci.it,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.qsl.qa,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lowcarbonhub.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.telemagazyn.pl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.nobhillgazette.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.culturaocio.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.gardenkneelerclub.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mapc.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.rwbaird.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.nhk-ondemand.jp,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.hopatcong.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sceptiques.qc.ca,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ncminteriors.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ttgasia.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.shipnc.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.diariodealmeria.es,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.toriblack.mobi,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.spc.noaa.gov,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.navy.lk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.annoncesmaroc.ma,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.filosof.com.ua,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.hewit.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.hhhunt.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.thetahealing.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.striderite.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.chinesepod.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.historyoftechnology.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fresnochaffeezoo.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.arrb.com.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.machinegraphics.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.studiocalico.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.spri.cam.ac.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.granliving.dk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.dailyhealthybody.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.toxinfo.ch,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fauchard.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bruxelles2.eu,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.shastarvidiya.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mn24.it,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.nflandisappliances.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.murdocktrailers.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mtt.gov.rs,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tedkrapf.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tarihlisanat.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.edgework.info,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.theastergates.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.jimmybarnes.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.shriekback.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.localization.it,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vitealth.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lgbthistorymonth.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.framesbyleon.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.inathos.gr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.earcos.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.africaleadership.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fcrapid.ro,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.progressive-economics.ca,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ca.go.ke,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.seedsofpeace.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fireriskassessmentapp.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fluitmethode.nl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.zirkus-stey.ch,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ville-senlis.fr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.library.illinois.edu,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.revolve.com.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lizgouletdubois.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.idnes.cz,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.presentationhs.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.migrationdataportal.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.internationallaborlaw.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.immaculee-conception.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.brewsteracademy.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.crva.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.enterprisenetworkingplanet.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fakeforreal.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ofconcepts.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.acerecords.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.naxeex.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.limohire-sportcarhire.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.truvia.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.femap.cat,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.totalntertainment.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ultimatumapp.nl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.staceyclarkephotography.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.quirkiesque.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vibconferences.be,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ptwoodschool.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ecommunity.my,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.permadi.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.adwordscurso.com.mx,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.joueurs-info-service.fr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.konstantinovka.dn.ua,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.cdu.edu.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fernwoodcove.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lifeofagony.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.retouchifyapp.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.neofashionstore.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ayebia.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.teppfa.eu,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.galwaycity.ie,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.digitaliseducation.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.canadagames.ca,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vistumbler.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fopp.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sdgsinaction.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fromyoutome.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vitality.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.westcolumbiatx.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.politik.steiermark.at,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.islandlife.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.melovely.de,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.horsebackarchery.info,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://stackoverflow.com/questions/tagged/azure,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.christiansinindia.in,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.steelbeasts.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sinosplice.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.dailyfig.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.piccadillygrand-condo.com.sg,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.towncenterbank.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.gwc.org.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tmitg.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.vintageguitarandbass.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.circleoflightwellness.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ovhtelecom.fr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.globalcompact-lebanon.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.perseus.gr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.getpeace.eu,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.jimwestergren.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.dylandogofili.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.cruisedirect.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.kaiyukan.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.lame.com.tr,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.loopsessions.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.taohuawu.club,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.ufabc.edu.br,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.usajobs.gov,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sonbuilthomes.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.talkorigins.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.value-domain.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bernardcornwell.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.thstofficial.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mpbp.gov.my,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bagoes.nl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.leadmethere.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.filmcritics.org.hk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.rome-explorer.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.charset.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.afi-global.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mazsystems.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.youtube.com/watch?v=qMCsLXd_QAI,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.slaskie.pl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.dhammakaya.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.visitwester-ross.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.andrefedorow.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.radioelsembrador.cl,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.neptunozis.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.nelma.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.psafe.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.beckman-foundation.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.pinehills.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.olemissalumni.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.packagingtoday.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.playattention.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mama-bearshaven.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.sanfeliz.es,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.easygrass.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tonyrogers.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.bristol-airport-guide.co.uk,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.browneyedbaker.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.graduatehouse.com.au,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.mtbproject.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.willo.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.tomasevicjelena.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.conservatoriodeibague.edu.co,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.fordham.edu,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.purinamills.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.columbushearinghealthcare.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.aikidosphere.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.cirrascale.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.shopzuri.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.unaprcm.org,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.radicidelsud.it,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.chiilmama.com,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
https://www.zorched.net,0.0,2,0.9176178660049628,HIGH RISK — Phishing Campaign
